folder;file;point1_x;point1_y;point2_x;point2_y
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;319.5;276.5;358.5;292.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;315.5;278.5;320.5;320.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;323.5;275.5;322.5;278.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;318.5;286.5;315.5;294.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;368.5;249.5;369.5;277.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;366.5;270.5;369.5;277.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;370.5;268.5;366.5;277.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;402.5;154.5;378.5;254.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;434.5;58.5;392.5;140.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;446.5;68.5;610.5;211.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;759.5;139.5;736.5;176.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;826.5;16.5;773.5;106.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;773.5;100.5;773.5;136.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;782.5;614.5;879.5;554.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;812.5;307.5;856.5;351.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;886.5;464.5;883.5;550.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;885.5;378.5;895.5;387.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;884.5;378.5;892.5;380.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;893.5;381.5;896.5;387.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.1_1;964.5;378.5;1055.5;468.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;282.5;282.5;246.5;418.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;363.5;243.5;334.5;344.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;349.5;343.5;362.5;386.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;393.5;261.5;391.5;314.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;407.5;345.5;398.5;363.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;401.5;353.5;408.5;349.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;401.5;353.5;401.5;362.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;440.5;314.5;533.5;304.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;445.5;310.5;431.5;340.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;453.5;139.5;427.5;250.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;513.5;140.5;648.5;239.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;806.5;138.5;783.5;189.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.2_2;832.5;640.5;905.5;579.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;49.5;412.5;112.5;407.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;267.5;298.5;242.5;355.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;311.5;288.5;274.5;340.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;333.5;128.5;319.5;292.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;370.5;151.5;357.5;297.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;372.5;120.5;428.5;85.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;573.5;98.5;607.5;132.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;610.5;104.5;598.5;130.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;634.5;107.5;709.5;80.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;704.5;76.5;740.5;112.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;810.5;846.5;856.5;924.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.3_3;1034.5;378.5;1067.5;411.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;203.5;306.5;197.5;393.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;220.5;99.5;205.5;266.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;256.5;1.5;228.5;80.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;307.5;12.5;445.5;120.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;461.5;110.5;532.5;160.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;542.5;149.5;631.5;229.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;751.5;734.5;847.5;711.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;853.5;648.5;851.5;708.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.4_4;854.5;644.5;902.5;601.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;47.5;533.5;144.5;518.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;319.5;223.5;303.5;352.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;390.5;140.5;373.5;283.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;401.5;140.5;607.5;284.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;838.5;194.5;856.5;177.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;842.5;187.5;853.5;184.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;856.5;256.5;846.5;275.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;847.5;271.5;854.5;267.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;1.5_5;853.5;261.5;853.5;269.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;225.5;326.5;200.5;435.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;279.5;215.5;233.5;331.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;323.5;204.5;293.5;394.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;402.5;238.5;395.5;344.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;456.5;264.5;492.5;257.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;523.5;250.5;557.5;243.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;553.5;180.5;549.5;249.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;411.5;232.5;463.5;267.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;561.5;182.5;632.5;242.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;728.5;932.5;747.5;1000.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;831.5;63.5;770.5;179.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;773.5;313.5;837.5;336.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.1_6;893.5;388.5;930.5;461.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;32.5;502.5;85.5;496.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;315.5;245.5;291.5;382.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;306.5;243.5;330.5;267.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;347.5;209.5;417.5;278.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;348.5;209.5;333.5;251.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;360.5;310.5;363.5;345.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;363.5;312.5;360.5;320.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;392.5;293.5;441.5;301.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;483.5;215.5;472.5;255.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;486.5;214.5;504.5;205.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;493.5;209.5;489.5;216.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;493.5;209.5;501.5;209.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;551.5;173.5;532.5;232.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;624.5;169.5;662.5;207.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;596.5;172.5;586.5;212.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;564.5;181.5;569.5;180.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;592.5;176.5;630.5;170.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;744.5;890.5;784.5;969.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;796.5;69.5;756.5;168.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;798.5;387.5;860.5;432.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;854.5;427.5;829.5;495.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;891.5;531.5;877.5;569.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;915.5;587.5;959.5;683.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.2_7;892.5;711.5;959.5;680.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;256.5;284.5;243.5;438.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;380.5;265.5;365.5;353.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;463.5;115.5;433.5;255.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;455.5;250.5;442.5;324.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;493.5;238.5;542.5;272.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;853.5;17.5;763.5;173.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;787.5;614.5;896.5;575.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;801.5;393.5;894.5;500.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;814.5;341.5;856.5;367.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;885.5;381.5;917.5;447.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.3_8;908.5;511.5;892.5;566.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;127.5;505.5;223.5;493.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;314.5;367.5;280.5;434.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;374.5;314.5;369.5;410.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;374.5;316.5;446.5;352.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;392.5;174.5;390.5;306.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;406.5;301.5;430.5;288.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;448.5;279.5;457.5;275.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;463.5;272.5;484.5;261.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;437.5;276.5;461.5;278.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;582.5;132.5;526.5;288.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;600.5;134.5;703.5;180.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;527.5;276.5;533.5;272.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;693.5;183.5;730.5;163.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.4_9;598.5;281.5;667.5;212.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;290.5;250.5;412.5;326.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;294.5;247.5;273.5;370.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;361.5;291.5;356.5;374.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;512.5;206.5;476.5;258.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;420.5;272.5;441.5;294.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;449.5;244.5;484.5;253.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;524.5;251.5;514.5;294.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;529.5;249.5;556.5;275.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;568.5;240.5;552.5;271.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;527.5;179.5;612.5;250.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;549.5;200.5;623.5;147.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;615.5;159.5;693.5;213.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;766.5;663.5;813.5;631.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;780.5;424.5;846.5;535.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;785.5;568.5;846.5;534.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;861.5;55.5;781.5;183.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;818.5;373.5;908.5;429.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;915.5;488.5;959.5;532.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;2.5_10;912.5;421.5;919.5;496.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.1_11;288.5;210.5;242.5;411.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.1_11;399.5;321.5;373.5;375.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.1_11;406.5;332.5;523.5;305.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.1_11;747.5;911.5;753.5;981.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.1_11;854.5;19.5;754.5;214.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;72.5;476.5;121.5;467.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;126.5;466.5;158.5;459.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;260.5;171.5;246.5;335.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;338.5;176.5;323.5;298.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;335.5;181.5;382.5;170.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;448.5;85.5;422.5;216.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;411.5;272.5;408.5;292.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;405.5;203.5;445.5;228.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;461.5;89.5;558.5;165.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;624.5;154.5;592.5;219.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;630.5;150.5;667.5;187.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;776.5;612.5;872.5;566.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;831.5;430.5;887.5;538.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;792.5;410.5;841.5;440.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.2_12;809.5;340.5;936.5;468.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;343.5;185.5;304.5;405.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;393.5;251.5;393.5;381.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;423.5;111.5;401.5;206.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;440.5;131.5;606.5;261.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;766.5;895.5;764.5;947.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;767.5;949.5;779.5;990.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;774.5;977.5;781.5;985.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;783.5;604.5;847.5;585.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;801.5;744.5;953.5;677.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;868.5;59.5;822.5;145.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;818.5;152.5;802.5;183.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;807.5;312.5;856.5;342.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;837.5;457.5;848.5;526.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;966.5;565.5;970.5;578.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;972.5;583.5;993.5;641.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.3_13;993.5;628.5;983.5;669.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;241.5;217.5;222.5;431.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;343.5;254.5;318.5;395.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;341.5;253.5;390.5;287.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;492.5;193.5;453.5;286.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;398.5;264.5;460.5;287.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;454.5;275.5;459.5;314.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;594.5;185.5;646.5;221.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;819.5;653.5;922.5;594.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;962.5;508.5;945.5;583.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;962.5;687.5;988.5;674.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;968.5;681.5;965.5;711.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;964.5;682.5;969.5;693.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.4_14;972.5;571.5;992.5;651.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;227.5;242.5;206.5;416.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;314.5;328.5;297.5;405.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;357.5;287.5;339.5;368.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;361.5;290.5;389.5;317.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;395.5;272.5;381.5;287.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;369.5;298.5;367.5;301.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;352.5;315.5;347.5;321.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;406.5;207.5;408.5;342.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;402.5;209.5;482.5;247.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;522.5;150.5;508.5;252.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;570.5;170.5;519.5;253.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;566.5;175.5;601.5;168.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;558.5;150.5;621.5;128.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;591.5;226.5;641.5;230.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;638.5;205.5;696.5;198.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;745.5;882.5;756.5;936.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;826.5;78.5;786.5;172.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;795.5;692.5;835.5;653.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;802.5;345.5;944.5;503.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;822.5;623.5;937.5;582.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;846.5;611.5;843.5;651.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;3.5_15;961.5;502.5;948.5;558.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.1_16;209.5;336.5;193.5;401.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.1_16;269.5;271.5;244.5;377.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.1_16;324.5;99.5;278.5;268.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.1_16;321.5;280.5;291.5;361.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.1_16;401.5;245.5;382.5;331.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.1_16;750.5;870.5;797.5;1007.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.2_17;270.5;220.5;242.5;425.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.2_17;353.5;230.5;477.5;320.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.2_17;354.5;229.5;345.5;284.5
J:\Users\Berners_Lukas\von_Martina\Outcome_SlipLines\Area4_Upper;4.2_17;821.5;41.5;801.5;112.5
